,Pocket Cards,Pair,Suited,Connected,Win Pct1,Win Pct2,Win Pct3,Win Pct4,Win Pct5,Win Pct6,Win Pct7,Win Pct8
834,"[(6, 'Spade'), (8, 'Club')]",False,False,False,50.0,32.0,27.0,23.0,15.0,9.0,15.0,8.0
835,"[(7, 'Club'), (11, 'Diamond')]",False,False,False,51.0,35.0,20.0,25.0,11.0,12.0,18.0,11.0
836,"[(4, 'Spade'), (9, 'Diamond')]",False,False,False,47.0,16.0,15.0,17.0,11.0,5.0,12.0,8.0
837,"[(7, 'Heart'), (10, 'Spade')]",False,False,False,51.0,27.0,23.0,21.0,21.0,11.0,12.0,9.0
838,"[(9, 'Heart'), (10, 'Spade')]",False,False,True,48.0,39.0,27.0,32.0,19.0,21.0,17.0,13.0
839,"[(4, 'Heart'), (9, 'Spade')]",False,False,False,52.0,28.000000000000004,25.0,17.0,14.000000000000002,10.0,7.000000000000001,6.0
840,"[(2, 'Diamond'), (10, 'Diamond')]",False,True,False,48.0,38.0,17.0,21.0,11.0,16.0,10.0,12.0
841,"[(6, 'Heart'), (10, 'Spade')]",False,False,False,49.0,28.000000000000004,22.0,25.0,18.0,15.0,14.000000000000002,8.0
842,"[(2, 'Club'), (8, 'Club')]",False,True,False,45.0,32.0,26.0,13.0,16.0,11.0,10.0,11.0
843,"[(5, 'Club'), (13, 'Diamond')]",False,False,False,59.0,40.0,35.0,25.0,23.0,21.0,8.0,14.000000000000002
844,"[(6, 'Club'), (13, 'Club')]",False,True,False,62.0,49.0,28.999999999999996,34.0,18.0,15.0,19.0,7.000000000000001
845,"[(6, 'Club'), (14, 'Heart')]",False,False,False,60.0,33.0,27.0,32.0,17.0,19.0,12.0,10.0
846,"[(4, 'Heart'), (5, 'Club')]",False,False,True,44.0,28.000000000000004,18.0,13.0,17.0,18.0,7.000000000000001,8.0
847,"[(9, 'Spade'), (12, 'Heart')]",False,False,False,60.0,38.0,34.0,31.0,16.0,16.0,15.0,12.0
848,"[(13, 'Heart'), (13, 'Diamond')]",True,False,False,90.0,66.0,51.0,49.0,39.0,37.0,36.0,22.0
849,"[(10, 'Spade'), (11, 'Heart')]",False,False,True,53.0,40.0,33.0,33.0,21.0,20.0,17.0,20.0
850,"[(6, 'Spade'), (11, 'Club')]",False,False,False,55.00000000000001,35.0,26.0,12.0,14.000000000000002,16.0,15.0,11.0
851,"[(3, 'Heart'), (12, 'Club')]",False,False,False,56.00000000000001,31.0,25.0,18.0,16.0,16.0,12.0,6.0
852,"[(11, 'Heart'), (12, 'Diamond')]",False,False,True,62.0,37.0,30.0,26.0,28.000000000000004,20.0,22.0,16.0
853,"[(2, 'Heart'), (13, 'Club')]",False,False,False,64.0,35.0,22.0,16.0,19.0,10.0,6.0,8.0
854,"[(8, 'Heart'), (9, 'Spade')]",False,False,True,50.0,37.0,23.0,24.0,23.0,12.0,13.0,12.0
855,"[(5, 'Diamond'), (8, 'Club')]",False,False,False,49.0,35.0,13.0,14.000000000000002,18.0,6.0,11.0,6.0
856,"[(6, 'Heart'), (8, 'Heart')]",False,True,False,51.0,39.0,26.0,28.000000000000004,26.0,19.0,17.0,23.0
857,"[(4, 'Diamond'), (13, 'Heart')]",False,False,False,57.99999999999999,35.0,26.0,20.0,18.0,9.0,13.0,16.0
858,"[(2, 'Heart'), (8, 'Heart')]",False,True,False,52.0,35.0,14.000000000000002,17.0,11.0,11.0,15.0,15.0
859,"[(2, 'Heart'), (12, 'Spade')]",False,False,False,34.0,34.0,23.0,19.0,18.0,13.0,11.0,16.0
860,"[(8, 'Diamond'), (9, 'Club')]",False,False,True,60.0,38.0,25.0,22.0,26.0,18.0,13.0,14.000000000000002
861,"[(5, 'Club'), (13, 'Club')]",False,True,False,61.0,39.0,38.0,20.0,20.0,14.000000000000002,17.0,16.0
862,"[(7, 'Club'), (12, 'Diamond')]",False,False,False,54.0,43.0,28.000000000000004,21.0,13.0,15.0,8.0,10.0
863,"[(2, 'Spade'), (2, 'Heart')]",True,False,False,54.0,35.0,24.0,17.0,17.0,17.0,8.0,14.000000000000002
864,"[(5, 'Spade'), (8, 'Heart')]",False,False,False,45.0,34.0,18.0,25.0,17.0,7.000000000000001,16.0,12.0
865,"[(5, 'Club'), (11, 'Club')]",False,True,False,52.0,28.999999999999996,27.0,27.0,19.0,19.0,18.0,7.000000000000001
866,"[(4, 'Spade'), (7, 'Heart')]",False,False,False,44.0,23.0,26.0,16.0,11.0,11.0,9.0,11.0
867,"[(4, 'Diamond'), (7, 'Diamond')]",False,True,False,50.0,35.0,30.0,14.000000000000002,18.0,12.0,11.0,14.000000000000002
868,"[(10, 'Diamond'), (11, 'Spade')]",False,False,True,50.0,45.0,27.0,30.0,23.0,23.0,25.0,17.0
869,"[(4, 'Club'), (8, 'Heart')]",False,False,False,48.0,22.0,17.0,11.0,15.0,9.0,9.0,8.0
870,"[(2, 'Diamond'), (4, 'Heart')]",False,False,False,43.0,22.0,21.0,13.0,14.000000000000002,10.0,12.0,8.0
871,"[(3, 'Club'), (6, 'Club')]",False,True,False,36.0,39.0,22.0,15.0,17.0,10.0,18.0,13.0
872,"[(9, 'Diamond'), (14, 'Diamond')]",False,True,False,64.0,43.0,32.0,30.0,34.0,20.0,21.0,9.0
873,"[(8, 'Club'), (12, 'Club')]",False,True,False,53.0,46.0,36.0,28.999999999999996,24.0,16.0,24.0,20.0
874,"[(3, 'Spade'), (9, 'Diamond')]",False,False,False,45.0,31.0,21.0,13.0,12.0,13.0,11.0,6.0
875,"[(8, 'Club'), (13, 'Club')]",False,True,False,69.0,45.0,28.000000000000004,33.0,28.999999999999996,18.0,19.0,17.0
876,"[(3, 'Diamond'), (12, 'Club')]",False,False,False,54.0,39.0,23.0,23.0,16.0,16.0,10.0,9.0
877,"[(9, 'Club'), (14, 'Spade')]",False,False,False,59.0,47.0,34.0,28.000000000000004,16.0,20.0,16.0,18.0
878,"[(2, 'Diamond'), (3, 'Spade')]",False,False,True,45.0,20.0,17.0,9.0,10.0,7.000000000000001,4.0,10.0
879,"[(9, 'Diamond'), (10, 'Diamond')]",False,True,True,55.00000000000001,39.0,41.0,30.0,18.0,26.0,17.0,28.000000000000004
880,"[(5, 'Heart'), (14, 'Heart')]",False,True,False,66.0,43.0,30.0,33.0,24.0,25.0,21.0,14.000000000000002
881,"[(4, 'Diamond'), (7, 'Heart')]",False,False,False,35.0,28.000000000000004,22.0,8.0,13.0,11.0,8.0,3.0
882,"[(3, 'Spade'), (7, 'Spade')]",False,True,False,52.0,25.0,26.0,17.0,16.0,15.0,11.0,14.000000000000002
883,"[(6, 'Spade'), (9, 'Spade')]",False,True,False,50.0,33.0,30.0,28.000000000000004,22.0,16.0,13.0,23.0
884,"[(2, 'Diamond'), (11, 'Heart')]",False,False,False,46.0,25.0,18.0,14.000000000000002,15.0,6.0,12.0,5.0
885,"[(7, 'Spade'), (12, 'Club')]",False,False,False,51.0,38.0,25.0,23.0,16.0,16.0,13.0,13.0
886,"[(3, 'Heart'), (3, 'Club')]",True,False,False,54.0,42.0,25.0,19.0,18.0,17.0,17.0,17.0
887,"[(13, 'Heart'), (14, 'Spade')]",False,False,True,65.0,49.0,36.0,40.0,32.0,18.0,24.0,11.0
888,"[(11, 'Spade'), (12, 'Diamond')]",False,False,True,69.0,50.0,34.0,25.0,23.0,25.0,23.0,19.0
889,"[(10, 'Club'), (11, 'Diamond')]",False,False,True,61.0,46.0,35.0,34.0,19.0,24.0,15.0,26.0
890,"[(8, 'Club'), (13, 'Diamond')]",False,False,False,64.0,28.000000000000004,31.0,23.0,18.0,22.0,11.0,16.0
891,"[(9, 'Diamond'), (13, 'Heart')]",False,False,False,61.0,46.0,30.0,33.0,23.0,19.0,14.000000000000002,9.0
892,"[(8, 'Club'), (9, 'Club')]",False,True,True,64.0,39.0,30.0,25.0,19.0,25.0,18.0,12.0
893,"[(8, 'Diamond'), (11, 'Spade')]",False,False,False,60.0,36.0,32.0,24.0,20.0,15.0,16.0,9.0
894,"[(3, 'Club'), (11, 'Heart')]",False,False,False,48.0,39.0,22.0,20.0,13.0,12.0,15.0,13.0
895,"[(3, 'Heart'), (4, 'Heart')]",False,True,True,48.0,28.999999999999996,25.0,28.000000000000004,15.0,15.0,12.0,17.0
896,"[(6, 'Heart'), (7, 'Club')]",False,False,True,44.0,26.0,23.0,14.000000000000002,15.0,10.0,12.0,9.0
897,"[(2, 'Spade'), (8, 'Club')]",False,False,False,48.0,21.0,14.000000000000002,20.0,13.0,7.000000000000001,12.0,8.0
898,"[(7, 'Spade'), (8, 'Club')]",False,False,True,53.0,33.0,28.999999999999996,28.000000000000004,15.0,14.000000000000002,15.0,11.0
899,"[(3, 'Heart'), (13, 'Heart')]",False,True,False,54.0,31.0,28.000000000000004,25.0,19.0,23.0,8.0,10.0
900,"[(4, 'Spade'), (13, 'Diamond')]",False,False,False,51.0,45.0,33.0,23.0,17.0,12.0,13.0,19.0
901,"[(7, 'Club'), (10, 'Diamond')]",False,False,False,48.0,33.0,16.0,24.0,21.0,16.0,10.0,13.0
902,"[(5, 'Club'), (11, 'Spade')]",False,False,False,39.0,38.0,18.0,20.0,13.0,15.0,6.0,12.0
903,"[(10, 'Spade'), (13, 'Spade')]",False,True,False,64.0,42.0,39.0,36.0,28.000000000000004,26.0,20.0,24.0
904,"[(7, 'Club'), (8, 'Heart')]",False,False,True,48.0,40.0,20.0,16.0,20.0,13.0,15.0,10.0
905,"[(2, 'Spade'), (3, 'Spade')]",False,True,True,42.0,28.999999999999996,17.0,16.0,14.000000000000002,9.0,15.0,16.0
906,"[(2, 'Diamond'), (11, 'Spade')]",False,False,False,46.0,27.0,14.000000000000002,16.0,10.0,12.0,8.0,8.0
907,"[(7, 'Spade'), (9, 'Spade')]",False,True,False,49.0,39.0,36.0,22.0,15.0,16.0,19.0,16.0
908,"[(3, 'Club'), (8, 'Club')]",False,True,False,45.0,30.0,24.0,15.0,14.000000000000002,11.0,12.0,12.0
909,"[(3, 'Diamond'), (4, 'Spade')]",False,False,True,33.0,28.999999999999996,20.0,11.0,9.0,9.0,12.0,11.0
910,"[(6, 'Spade'), (6, 'Club')]",True,False,False,65.0,38.0,28.000000000000004,27.0,16.0,15.0,16.0,16.0
911,"[(10, 'Spade'), (13, 'Club')]",False,False,False,56.00000000000001,52.0,34.0,34.0,25.0,28.000000000000004,25.0,18.0
912,"[(9, 'Club'), (13, 'Diamond')]",False,False,False,50.0,36.0,27.0,27.0,23.0,30.0,23.0,17.0
913,"[(12, 'Heart'), (14, 'Spade')]",False,False,False,63.0,47.0,34.0,43.0,27.0,23.0,21.0,27.0
914,"[(7, 'Club'), (8, 'Club')]",False,True,True,50.0,40.0,38.0,22.0,26.0,16.0,19.0,17.0
915,"[(7, 'Diamond'), (9, 'Heart')]",False,False,False,54.0,42.0,26.0,17.0,16.0,12.0,17.0,14.000000000000002
916,"[(6, 'Club'), (14, 'Spade')]",False,False,False,62.0,37.0,38.0,19.0,26.0,16.0,18.0,9.0
917,"[(3, 'Spade'), (10, 'Club')]",False,False,False,52.0,31.0,18.0,16.0,17.0,13.0,9.0,13.0
918,"[(9, 'Heart'), (13, 'Heart')]",False,True,False,62.0,48.0,38.0,30.0,26.0,21.0,24.0,13.0
919,"[(5, 'Diamond'), (10, 'Club')]",False,False,False,46.0,27.0,13.0,15.0,16.0,13.0,8.0,7.000000000000001
920,"[(3, 'Spade'), (10, 'Spade')]",False,True,False,50.0,32.0,23.0,20.0,19.0,12.0,11.0,13.0
921,"[(3, 'Spade'), (10, 'Heart')]",False,False,False,47.0,35.0,16.0,9.0,12.0,19.0,12.0,7.000000000000001
922,"[(7, 'Spade'), (10, 'Heart')]",False,False,False,48.0,32.0,21.0,21.0,17.0,12.0,15.0,11.0
923,"[(3, 'Club'), (12, 'Heart')]",False,False,False,46.0,31.0,24.0,25.0,20.0,11.0,22.0,15.0
924,"[(9, 'Heart'), (11, 'Heart')]",False,True,False,60.0,49.0,34.0,28.000000000000004,19.0,32.0,20.0,22.0
925,"[(7, 'Spade'), (10, 'Club')]",False,False,False,50.0,44.0,28.000000000000004,26.0,15.0,14.000000000000002,13.0,10.0
926,"[(3, 'Club'), (4, 'Club')]",False,True,True,46.0,36.0,22.0,24.0,17.0,20.0,8.0,11.0
927,"[(4, 'Spade'), (14, 'Spade')]",False,True,False,67.0,35.0,36.0,27.0,21.0,22.0,18.0,24.0
928,"[(10, 'Spade'), (10, 'Diamond')]",True,False,False,75.0,56.99999999999999,52.0,35.0,30.0,25.0,22.0,24.0
929,"[(5, 'Heart'), (10, 'Spade')]",False,False,False,46.0,26.0,18.0,17.0,13.0,15.0,16.0,12.0
930,"[(10, 'Club'), (12, 'Heart')]",False,False,False,55.00000000000001,38.0,30.0,26.0,17.0,25.0,22.0,14.000000000000002
931,"[(3, 'Heart'), (8, 'Diamond')]",False,False,False,39.0,26.0,27.0,17.0,23.0,7.000000000000001,7.000000000000001,15.0
932,"[(4, 'Heart'), (12, 'Heart')]",False,True,False,51.0,37.0,30.0,15.0,20.0,21.0,22.0,15.0
933,"[(7, 'Diamond'), (14, 'Spade')]",False,False,False,62.0,35.0,45.0,24.0,17.0,17.0,19.0,11.0
934,"[(7, 'Club'), (9, 'Club')]",False,True,False,51.0,39.0,32.0,15.0,28.000000000000004,19.0,21.0,12.0
935,"[(2, 'Heart'), (5, 'Diamond')]",False,False,False,38.0,28.000000000000004,21.0,15.0,9.0,7.000000000000001,13.0,5.0
936,"[(10, 'Heart'), (14, 'Spade')]",False,False,False,71.0,50.0,40.0,30.0,31.0,21.0,23.0,17.0
937,"[(9, 'Spade'), (12, 'Spade')]",False,True,False,57.99999999999999,44.0,32.0,27.0,28.999999999999996,20.0,16.0,23.0
938,"[(3, 'Club'), (10, 'Spade')]",False,False,False,53.0,21.0,19.0,18.0,8.0,11.0,7.000000000000001,10.0
939,"[(3, 'Spade'), (13, 'Spade')]",False,True,False,61.0,36.0,27.0,22.0,21.0,26.0,14.000000000000002,16.0
940,"[(5, 'Diamond'), (12, 'Diamond')]",False,True,False,52.0,35.0,34.0,26.0,21.0,20.0,17.0,11.0
941,"[(2, 'Diamond'), (5, 'Diamond')]",False,True,False,50.0,24.0,28.999999999999996,20.0,13.0,13.0,12.0,18.0
942,"[(11, 'Club'), (13, 'Diamond')]",False,False,False,56.00000000000001,44.0,35.0,35.0,22.0,16.0,15.0,14.000000000000002
943,"[(9, 'Diamond'), (11, 'Spade')]",False,False,False,66.0,38.0,33.0,23.0,17.0,7.000000000000001,18.0,16.0
944,"[(4, 'Club'), (11, 'Diamond')]",False,False,False,57.99999999999999,32.0,12.0,18.0,12.0,19.0,9.0,3.0
945,"[(5, 'Spade'), (13, 'Spade')]",False,True,False,56.99999999999999,38.0,35.0,22.0,23.0,22.0,15.0,16.0
946,"[(6, 'Club'), (10, 'Spade')]",False,False,False,51.0,28.999999999999996,18.0,23.0,18.0,14.000000000000002,13.0,7.000000000000001
947,"[(2, 'Diamond'), (9, 'Spade')]",False,False,False,49.0,32.0,15.0,17.0,16.0,7.000000000000001,7.000000000000001,8.0
948,"[(3, 'Heart'), (7, 'Spade')]",False,False,False,47.0,23.0,23.0,20.0,15.0,7.000000000000001,9.0,15.0
949,"[(9, 'Heart'), (12, 'Club')]",False,False,False,61.0,34.0,28.999999999999996,23.0,22.0,10.0,18.0,12.0
950,"[(2, 'Diamond'), (14, 'Diamond')]",False,True,True,61.0,49.0,43.0,30.0,19.0,20.0,13.0,12.0
951,"[(6, 'Spade'), (12, 'Diamond')]",False,False,False,55.00000000000001,32.0,23.0,28.000000000000004,16.0,9.0,12.0,6.0
952,"[(9, 'Spade'), (9, 'Heart')]",True,False,False,70.0,55.00000000000001,45.0,35.0,26.0,17.0,19.0,19.0
953,"[(3, 'Club'), (14, 'Spade')]",False,False,False,60.0,45.0,26.0,28.000000000000004,20.0,23.0,13.0,7.000000000000001
954,"[(7, 'Spade'), (12, 'Diamond')]",False,False,False,63.0,35.0,31.0,16.0,15.0,14.000000000000002,8.0,16.0
955,"[(7, 'Diamond'), (9, 'Spade')]",False,False,False,43.0,27.0,26.0,14.000000000000002,18.0,16.0,14.000000000000002,17.0
956,"[(5, 'Club'), (14, 'Diamond')]",False,False,False,57.99999999999999,39.0,31.0,28.999999999999996,21.0,15.0,18.0,14.000000000000002
957,"[(2, 'Diamond'), (11, 'Club')]",False,False,False,44.0,33.0,23.0,20.0,12.0,8.0,6.0,13.0
958,"[(9, 'Spade'), (14, 'Spade')]",False,True,False,56.00000000000001,43.0,39.0,26.0,35.0,22.0,21.0,18.0
959,"[(2, 'Spade'), (4, 'Spade')]",False,True,False,40.0,25.0,20.0,17.0,20.0,14.000000000000002,7.000000000000001,6.0
960,"[(4, 'Diamond'), (14, 'Spade')]",False,False,False,57.99999999999999,45.0,32.0,30.0,15.0,21.0,18.0,16.0
961,"[(7, 'Spade'), (13, 'Heart')]",False,False,False,51.0,44.0,25.0,30.0,17.0,21.0,15.0,15.0
962,"[(7, 'Club'), (14, 'Club')]",False,True,False,66.0,48.0,38.0,27.0,26.0,25.0,20.0,17.0
963,"[(5, 'Diamond'), (7, 'Club')]",False,False,False,56.00000000000001,28.999999999999996,19.0,18.0,19.0,13.0,8.0,12.0
964,"[(10, 'Diamond'), (10, 'Club')]",True,False,False,77.0,54.0,49.0,36.0,25.0,19.0,24.0,16.0
965,"[(3, 'Club'), (12, 'Club')]",False,True,False,53.0,39.0,24.0,26.0,16.0,14.000000000000002,12.0,9.0
966,"[(7, 'Club'), (10, 'Heart')]",False,False,False,49.0,35.0,24.0,28.999999999999996,12.0,15.0,14.000000000000002,12.0
967,"[(2, 'Spade'), (9, 'Diamond')]",False,False,False,32.0,28.999999999999996,21.0,16.0,14.000000000000002,4.0,10.0,13.0
968,"[(4, 'Spade'), (12, 'Spade')]",False,True,False,60.0,35.0,24.0,35.0,22.0,18.0,15.0,14.000000000000002
969,"[(4, 'Spade'), (11, 'Spade')]",False,True,False,47.0,35.0,33.0,23.0,20.0,17.0,19.0,8.0
970,"[(12, 'Club'), (13, 'Heart')]",False,False,True,63.0,48.0,35.0,24.0,30.0,23.0,15.0,17.0
971,"[(3, 'Club'), (9, 'Heart')]",False,False,False,51.0,23.0,24.0,18.0,11.0,5.0,11.0,9.0
972,"[(3, 'Club'), (8, 'Heart')]",False,False,False,42.0,22.0,17.0,16.0,9.0,9.0,7.000000000000001,6.0
973,"[(6, 'Diamond'), (12, 'Diamond')]",False,True,False,54.0,38.0,28.999999999999996,21.0,22.0,15.0,21.0,17.0
974,"[(2, 'Club'), (3, 'Club')]",False,True,True,34.0,30.0,19.0,15.0,17.0,14.000000000000002,14.000000000000002,14.000000000000002
975,"[(5, 'Spade'), (10, 'Heart')]",False,False,False,45.0,22.0,13.0,12.0,16.0,15.0,10.0,10.0
976,"[(4, 'Club'), (14, 'Spade')]",False,False,False,57.99999999999999,40.0,31.0,24.0,28.000000000000004,23.0,13.0,8.0
977,"[(3, 'Club'), (5, 'Club')]",False,True,False,52.0,34.0,22.0,22.0,20.0,14.000000000000002,18.0,20.0
978,"[(3, 'Diamond'), (7, 'Heart')]",False,False,False,34.0,22.0,14.000000000000002,19.0,7.000000000000001,12.0,9.0,6.0
979,"[(5, 'Heart'), (12, 'Heart')]",False,True,False,62.0,38.0,34.0,30.0,17.0,18.0,16.0,12.0
980,"[(2, 'Spade'), (3, 'Heart')]",False,False,True,28.000000000000004,21.0,18.0,13.0,9.0,11.0,6.0,8.0
981,"[(3, 'Heart'), (12, 'Heart')]",False,True,False,59.0,32.0,30.0,21.0,17.0,14.000000000000002,13.0,16.0
982,"[(9, 'Club'), (14, 'Club')]",False,True,False,65.0,51.0,39.0,26.0,27.0,20.0,18.0,19.0
983,"[(10, 'Diamond'), (13, 'Spade')]",False,False,False,54.0,43.0,42.0,28.999999999999996,23.0,22.0,17.0,17.0
984,"[(12, 'Diamond'), (13, 'Spade')]",False,False,True,70.0,42.0,43.0,21.0,27.0,24.0,19.0,19.0
985,"[(2, 'Heart'), (3, 'Club')]",False,False,True,37.0,14.000000000000002,20.0,8.0,15.0,10.0,10.0,9.0
986,"[(4, 'Spade'), (9, 'Heart')]",False,False,False,48.0,32.0,17.0,15.0,13.0,11.0,12.0,8.0
987,"[(5, 'Spade'), (11, 'Club')]",False,False,False,53.0,36.0,22.0,14.000000000000002,11.0,9.0,10.0,9.0
988,"[(8, 'Spade'), (11, 'Club')]",False,False,False,53.0,40.0,31.0,23.0,17.0,19.0,18.0,16.0
989,"[(4, 'Diamond'), (6, 'Club')]",False,False,False,47.0,36.0,30.0,10.0,22.0,11.0,14.000000000000002,11.0
990,"[(4, 'Diamond'), (5, 'Diamond')]",False,True,True,49.0,32.0,24.0,19.0,18.0,15.0,22.0,17.0
991,"[(9, 'Spade'), (10, 'Club')]",False,False,True,47.0,45.0,26.0,21.0,17.0,20.0,13.0,14.000000000000002
992,"[(9, 'Spade'), (14, 'Heart')]",False,False,False,60.0,40.0,26.0,28.000000000000004,26.0,15.0,17.0,21.0
993,"[(11, 'Club'), (13, 'Heart')]",False,False,False,66.0,46.0,35.0,28.999999999999996,22.0,15.0,18.0,16.0
994,"[(8, 'Club'), (10, 'Diamond')]",False,False,False,53.0,33.0,24.0,21.0,18.0,18.0,10.0,13.0
995,"[(6, 'Diamond'), (9, 'Diamond')]",False,True,False,51.0,36.0,26.0,24.0,24.0,21.0,14.000000000000002,25.0
996,"[(8, 'Heart'), (11, 'Spade')]",False,False,False,55.00000000000001,43.0,28.000000000000004,20.0,25.0,18.0,13.0,8.0
997,"[(7, 'Spade'), (11, 'Diamond')]",False,False,False,48.0,26.0,30.0,16.0,18.0,9.0,15.0,13.0
998,"[(4, 'Diamond'), (14, 'Diamond')]",False,True,False,66.0,44.0,42.0,23.0,32.0,17.0,26.0,16.0
999,"[(4, 'Club'), (12, 'Spade')]",False,False,False,48.0,36.0,25.0,19.0,16.0,11.0,11.0,11.0
1000,"[(6, 'Spade'), (12, 'Heart')]",False,False,False,48.0,39.0,27.0,21.0,14.000000000000002,14.000000000000002,18.0,12.0
1001,"[(7, 'Diamond'), (10, 'Club')]",False,False,False,59.0,34.0,24.0,27.0,14.000000000000002,16.0,14.000000000000002,10.0
1002,"[(2, 'Spade'), (5, 'Diamond')]",False,False,False,28.999999999999996,28.999999999999996,19.0,12.0,8.0,11.0,9.0,10.0
1003,"[(5, 'Diamond'), (12, 'Spade')]",False,False,False,56.99999999999999,34.0,31.0,11.0,17.0,10.0,11.0,11.0
1004,"[(5, 'Club'), (10, 'Club')]",False,True,False,56.00000000000001,35.0,27.0,26.0,13.0,14.000000000000002,14.000000000000002,18.0
1005,"[(5, 'Spade'), (6, 'Heart')]",False,False,True,56.00000000000001,25.0,23.0,18.0,18.0,11.0,18.0,12.0
1006,"[(7, 'Spade'), (9, 'Heart')]",False,False,False,49.0,37.0,24.0,20.0,18.0,22.0,14.000000000000002,18.0
1007,"[(10, 'Diamond'), (12, 'Spade')]",False,False,False,66.0,46.0,31.0,34.0,27.0,31.0,19.0,20.0
1008,"[(6, 'Diamond'), (10, 'Club')]",False,False,False,48.0,32.0,14.000000000000002,22.0,19.0,8.0,13.0,9.0
1009,"[(3, 'Diamond'), (6, 'Spade')]",False,False,False,37.0,17.0,13.0,10.0,8.0,11.0,10.0,8.0
1010,"[(9, 'Heart'), (9, 'Club')]",True,False,False,78.0,57.99999999999999,36.0,31.0,30.0,26.0,20.0,11.0
1011,"[(10, 'Club'), (14, 'Club')]",False,True,False,66.0,40.0,46.0,33.0,28.999999999999996,21.0,22.0,17.0
1012,"[(7, 'Club'), (14, 'Heart')]",False,False,False,68.0,33.0,23.0,26.0,28.999999999999996,14.000000000000002,16.0,16.0
1013,"[(5, 'Spade'), (11, 'Heart')]",False,False,False,53.0,31.0,22.0,18.0,11.0,9.0,10.0,11.0
1014,"[(2, 'Club'), (6, 'Heart')]",False,False,False,42.0,21.0,13.0,10.0,15.0,9.0,9.0,3.0
1015,"[(5, 'Diamond'), (9, 'Spade')]",False,False,False,53.0,31.0,28.000000000000004,15.0,11.0,11.0,12.0,6.0
1016,"[(5, 'Club'), (7, 'Diamond')]",False,False,False,40.0,24.0,15.0,17.0,14.000000000000002,10.0,11.0,8.0
1017,"[(3, 'Club'), (4, 'Spade')]",False,False,True,43.0,24.0,17.0,19.0,14.000000000000002,10.0,9.0,8.0
1018,"[(2, 'Heart'), (4, 'Diamond')]",False,False,False,46.0,23.0,20.0,13.0,9.0,10.0,5.0,3.0
1019,"[(10, 'Club'), (11, 'Spade')]",False,False,True,54.0,42.0,33.0,19.0,19.0,19.0,18.0,18.0
1020,"[(11, 'Heart'), (14, 'Club')]",False,False,False,64.0,46.0,38.0,32.0,31.0,24.0,21.0,28.999999999999996
1021,"[(2, 'Heart'), (3, 'Spade')]",False,False,True,36.0,19.0,17.0,17.0,17.0,13.0,12.0,4.0
1022,"[(4, 'Diamond'), (11, 'Spade')]",False,False,False,62.0,34.0,31.0,18.0,12.0,12.0,11.0,13.0
1023,"[(3, 'Diamond'), (12, 'Diamond')]",False,True,False,47.0,40.0,36.0,20.0,17.0,20.0,12.0,15.0
1024,"[(4, 'Heart'), (11, 'Spade')]",False,False,False,43.0,28.000000000000004,23.0,20.0,14.000000000000002,18.0,11.0,15.0
1025,"[(7, 'Spade'), (13, 'Diamond')]",False,False,False,57.99999999999999,37.0,32.0,22.0,15.0,11.0,12.0,11.0
1026,"[(8, 'Club'), (11, 'Diamond')]",False,False,False,56.99999999999999,36.0,26.0,32.0,19.0,11.0,12.0,15.0
1027,"[(8, 'Club'), (10, 'Spade')]",False,False,False,52.0,34.0,28.000000000000004,25.0,31.0,18.0,8.0,9.0
1028,"[(10, 'Diamond'), (12, 'Diamond')]",False,True,False,62.0,45.0,38.0,23.0,31.0,18.0,16.0,19.0
1029,"[(4, 'Heart'), (8, 'Spade')]",False,False,False,50.0,24.0,16.0,16.0,10.0,13.0,8.0,11.0
1030,"[(6, 'Diamond'), (12, 'Spade')]",False,False,False,47.0,31.0,25.0,21.0,16.0,9.0,8.0,11.0
1031,"[(7, 'Heart'), (10, 'Diamond')]",False,False,False,55.00000000000001,38.0,27.0,15.0,15.0,12.0,18.0,17.0
1032,"[(14, 'Heart'), (14, 'Diamond')]",True,False,False,84.0,74.0,66.0,50.0,46.0,46.0,34.0,42.0
1033,"[(6, 'Club'), (12, 'Heart')]",False,False,False,57.99999999999999,41.0,25.0,19.0,18.0,12.0,13.0,10.0
1034,"[(8, 'Diamond'), (10, 'Spade')]",False,False,False,50.0,40.0,27.0,22.0,19.0,23.0,10.0,12.0
1035,"[(5, 'Heart'), (5, 'Club')]",True,False,False,59.0,49.0,23.0,28.999999999999996,17.0,19.0,16.0,11.0
1036,"[(7, 'Club'), (13, 'Heart')]",False,False,False,56.99999999999999,43.0,32.0,31.0,19.0,16.0,7.000000000000001,12.0
1037,"[(3, 'Club'), (7, 'Spade')]",False,False,False,40.0,24.0,14.000000000000002,10.0,14.000000000000002,11.0,10.0,5.0
1038,"[(9, 'Heart'), (12, 'Spade')]",False,False,False,60.0,45.0,40.0,15.0,23.0,22.0,20.0,9.0
1039,"[(8, 'Club'), (9, 'Diamond')]",False,False,True,50.0,28.999999999999996,32.0,28.000000000000004,19.0,15.0,17.0,11.0
1040,"[(4, 'Heart'), (14, 'Diamond')]",False,False,False,66.0,45.0,34.0,28.999999999999996,18.0,15.0,17.0,9.0
1041,"[(11, 'Diamond'), (11, 'Club')]",True,False,False,81.0,57.99999999999999,49.0,41.0,33.0,31.0,23.0,21.0
1042,"[(5, 'Diamond'), (13, 'Heart')]",False,False,False,56.99999999999999,35.0,36.0,21.0,20.0,8.0,13.0,10.0
